"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.510399755E1,3.734954596E-1,1.197100803E-2,9.811438560E0
1.511400732E1,3.758896589E-1,0.000000000E0,9.797073364E0
1.512597021E1,3.711012602E-1,-1.436521020E-2,9.844957352E0
1.513597998E1,3.758896589E-1,-3.591302410E-2,9.832986832E0
1.514794287E1,3.902548850E-1,-1.197100803E-2,9.849745750E0
1.515984472E1,3.782838583E-1,1.675941236E-2,9.852140427E0
1.517183813E1,3.806780577E-1,2.873042040E-2,9.840168953E0
1.518380102E1,3.926490843E-1,3.112462163E-2,9.856928825E0
1.519576391E1,3.519476354E-1,4.788403399E-3,9.885659218E0
1.520577368E1,3.639186621E-1,0.000000000E0,9.892841339E0
1.521767553E1,3.878606856E-1,-1.197100803E-2,9.957485199E0
1.522963842E1,3.926490843E-1,-9.576806799E-3,9.876082420E0
1.524160131E1,3.663128614E-1,-2.394201700E-3,9.804255486E0
1.525161108E1,3.687070608E-1,-1.197100803E-2,9.753977776E0
1.526162085E1,3.878606856E-1,2.394201607E-2,9.852140427E0
1.527163061E1,3.926490843E-1,-2.394201700E-3,9.854534149E0
1.528362402E1,3.399766386E-1,-7.182605099E-3,9.825803757E0
1.529561743E1,3.399766386E-1,2.154781483E-2,9.868899345E0
1.530758032E1,3.687070608E-1,1.436521020E-2,9.854534149E0
1.531951269E1,3.782838583E-1,1.915361360E-2,9.921571732E0
1.533150610E1,3.711012602E-1,9.576806799E-3,9.883264542E0
1.534343847E1,3.711012602E-1,-9.576806799E-3,9.902418137E0
1.535344824E1,3.519476354E-1,-1.197100803E-2,9.840168953E0
1.536541113E1,3.639186621E-1,-4.788403399E-3,9.830592155E0
1.537740454E1,3.854664862E-1,2.394201700E-3,9.811438560E0
1.538741430E1,3.830722570E-1,-2.394201700E-3,9.830592155E0
1.539937719E1,3.878606856E-1,-2.394201700E-3,9.888052940E0
1.541137060E1,3.711012602E-1,-2.873042040E-2,9.868899345E0
1.542333349E1,3.806780577E-1,-4.070143029E-2,9.900024414E0
1.543334326E1,3.687070608E-1,-2.873042040E-2,9.871294022E0
1.544530615E1,3.782838583E-1,-3.830722719E-2,9.852140427E0
1.545729956E1,3.663128614E-1,-3.112462163E-2,9.871294022E0
1.546926245E1,3.926490843E-1,2.394201700E-3,9.861717224E0
1.547927221E1,3.543418646E-1,4.788403399E-3,9.866505623E0
1.549126562E1,3.591302633E-1,-7.182605099E-3,9.840168953E0
1.550322851E1,3.998316824E-1,-1.915361360E-2,9.864110947E0
1.551323828E1,3.399766386E-1,-1.675941236E-2,9.823410034E0
1.552520117E1,3.639186621E-1,-3.112462163E-2,9.837775230E0
1.553521093E1,3.830722570E-1,-4.548983276E-2,9.854534149E0
1.554714331E1,3.639186621E-1,-2.873042040E-2,9.892841339E0
1.555715307E1,3.615244627E-1,-9.576806799E-3,9.914389610E0
1.556914648E1,3.854664862E-1,-1.197100803E-2,9.852140427E0
1.558113989E1,3.830722570E-1,7.182605099E-3,9.873687744E0
1.559114965E1,3.974374831E-1,-3.351882473E-2,9.868899345E0
1.560314306E1,3.399766386E-1,-8.619125932E-2,9.876082420E0
1.561315283E1,3.567360640E-1,-1.364694983E-1,9.871294022E0
1.562514624E1,3.615244627E-1,-9.576806426E-2,9.866505623E0
1.563713964E1,3.543418646E-1,-7.182604820E-2,9.854534149E0
1.564913305E1,3.806780577E-1,-9.337386489E-2,9.809044838E0
1.566112646E1,3.639186621E-1,-6.464344263E-2,9.830592155E0
1.567302832E1,3.615244627E-1,-4.788403213E-2,9.830592155E0
1.568502172E1,3.806780577E-1,-4.070143029E-2,9.876082420E0
1.569698462E1,3.806780577E-1,-7.661445439E-2,9.883264542E0
1.570891699E1,3.567360640E-1,-1.005564705E-1,9.902418137E0
1.572087988E1,3.591302633E-1,-9.576806426E-2,9.878476143E0
1.573088964E1,3.471592367E-1,-1.005564705E-1,9.876082420E0
1.574285254E1,3.471592367E-1,-1.005564705E-1,9.866505623E0
1.575286230E1,3.399766386E-1,-8.858546615E-2,9.852140427E0
1.576485571E1,3.615244627E-1,-5.746084079E-2,9.844957352E0
1.577678808E1,3.495534360E-1,-6.703764945E-2,9.859322548E0
1.578878149E1,3.567360640E-1,-8.379705995E-2,9.873687744E0
1.579879126E1,3.639186621E-1,-1.197100878E-1,9.866505623E0
1.581075415E1,3.495534360E-1,-1.077390760E-1,9.849745750E0
1.582076391E1,3.591302633E-1,-9.337386489E-2,9.823410034E0
1.583272680E1,3.567360640E-1,-9.337386489E-2,9.856928825E0
1.584273657E1,3.208230138E-1,-1.173158810E-1,9.842563629E0
1.585472998E1,3.184288144E-1,-1.101332754E-1,9.871294022E0
1.586669287E1,3.567360640E-1,-9.576806426E-2,9.895236015E0
1.587670263E1,3.639186621E-1,-7.182604820E-2,9.888052940E0
1.588671240E1,3.902548850E-1,-5.027823523E-2,9.871294022E0
1.589672216E1,3.854664862E-1,-5.746084079E-2,9.864110947E0
1.590868505E1,4.046200812E-1,-9.097966552E-2,9.852140427E0
1.592064794E1,3.734954596E-1,-1.197100878E-1,9.931148529E0
1.593065771E1,3.256114423E-1,-1.699883193E-1,9.902418137E0
1.594265112E1,3.184288144E-1,-2.106897533E-1,9.878476143E0
1.595464453E1,2.968810201E-1,-1.819593310E-1,9.835380554E0
1.596660742E1,3.256114423E-1,-1.244984865E-1,9.832986832E0
1.597850927E1,3.543418646E-1,-1.029506698E-1,9.823410034E0
1.599047216E1,3.519476354E-1,-9.576806426E-2,9.813833237E0
1.600243505E1,3.663128614E-1,-1.173158810E-1,9.888052940E0
1.601442846E1,3.471592367E-1,-1.771709323E-1,9.873687744E0
1.602639135E1,3.184288144E-1,-2.154781520E-1,9.873687744E0
1.603832373E1,3.950432837E-1,-1.843535304E-1,9.900024414E0
1.605031714E1,3.902548850E-1,-1.197100878E-1,9.873687744E0
1.606228002E1,3.375824392E-1,-1.221042871E-1,9.837775230E0
1.607424292E1,3.926490843E-1,-7.900865376E-2,9.823410034E0
1.608614477E1,3.591302633E-1,-1.340752989E-1,9.847352028E0
1.609804663E1,3.758896589E-1,-1.460463107E-1,9.888052940E0
1.610997900E1,3.423708379E-1,-1.939303428E-1,9.883264542E0
1.611998877E1,3.519476354E-1,-1.795651317E-1,9.852140427E0
1.613192114E1,3.064578176E-1,-1.987187415E-1,9.873687744E0
1.614385351E1,3.423708379E-1,-2.178723514E-1,9.897629738E0
1.615386328E1,3.567360640E-1,-1.987187415E-1,9.871294022E0
1.616579565E1,3.639186621E-1,-2.346317619E-1,9.842563629E0
1.617775854E1,3.663128614E-1,-2.346317619E-1,9.904812813E0
1.618776831E1,3.591302633E-1,-2.011129409E-1,9.892841339E0
1.619970068E1,3.567360640E-1,-2.059013397E-1,9.854534149E0
1.621169409E1,3.232172430E-1,-1.939303428E-1,9.821015358E0
1.622365698E1,3.303998411E-1,-1.747767180E-1,9.792284966E0
1.623366674E1,3.399766386E-1,-1.819593310E-1,9.830592155E0
1.624566015E1,3.160346150E-1,-1.987187415E-1,9.859322548E0
1.625566992E1,3.567360640E-1,-1.628057212E-1,9.900024414E0
1.626760229E1,3.615244627E-1,-1.675941199E-1,9.876082420E0
1.627956518E1,3.591302633E-1,-1.795651317E-1,9.864110947E0
1.628957495E1,3.591302633E-1,-2.035071403E-1,9.876082420E0
1.629958471E1,3.351882398E-1,-2.370259613E-1,9.911994934E0
1.630959448E1,3.088520169E-1,-2.729389966E-1,9.890447617E0
1.632158789E1,3.040636182E-1,-2.537853718E-1,9.864110947E0
1.633352026E1,3.208230138E-1,-2.226607651E-1,9.916783333E0
1.634548315E1,2.968810201E-1,-2.035071403E-1,9.856928825E0
1.635747656E1,3.160346150E-1,-2.298433632E-1,9.816226959E0
1.636943945E1,3.447650373E-1,-2.250549644E-1,9.840168953E0
1.638140234E1,3.495534360E-1,-2.059013397E-1,9.861717224E0
1.639141210E1,3.663128614E-1,-1.867477298E-1,9.852140427E0
1.640340551E1,3.591302633E-1,-2.346317619E-1,9.835380554E0
1.641539892E1,3.208230138E-1,-2.825157940E-1,9.847352028E0
1.642540869E1,3.064578176E-1,-3.160346150E-1,9.818621635E0
1.643734106E1,3.280056417E-1,-2.777273953E-1,9.890447617E0
1.644933447E1,3.232172430E-1,-2.394201756E-1,9.911994934E0
1.646126684E1,3.351882398E-1,-2.178723514E-1,9.885659218E0
1.647326025E1,3.351882398E-1,-2.298433632E-1,9.806650162E0
1.648525366E1,3.543418646E-1,-2.250549644E-1,9.835380554E0
1.649526342E1,3.495534360E-1,-2.226607651E-1,9.821015358E0
1.650719580E1,3.447650373E-1,-2.418143749E-1,9.849745750E0
1.651909765E1,3.160346150E-1,-2.729389966E-1,9.866505623E0
1.652910742E1,3.399766386E-1,-3.016694188E-1,9.868899345E0
1.654107031E1,3.399766386E-1,-2.729389966E-1,9.890447617E0
1.655108007E1,3.280056417E-1,-2.633621991E-1,9.907206535E0
1.656304296E1,3.495534360E-1,-2.442085743E-1,9.880870819E0
1.657503637E1,3.447650373E-1,-2.178723514E-1,9.868899345E0
1.658504614E1,3.280056417E-1,-2.513911724E-1,9.844957352E0
1.659703955E1,3.303998411E-1,-2.729389966E-1,9.832986832E0
1.660903296E1,3.495534360E-1,-2.729389966E-1,9.842563629E0
1.662099584E1,3.423708379E-1,-2.537853718E-1,9.878476143E0
1.663100561E1,3.136404157E-1,-2.537853718E-1,9.842563629E0
1.664296850E1,3.016694188E-1,-2.705447972E-1,9.825803757E0
1.665297827E1,3.040636182E-1,-2.920926213E-1,9.883264542E0
1.666298803E1,2.968810201E-1,-3.351882398E-1,9.900024414E0
1.667498144E1,2.777273953E-1,-3.160346150E-1,9.938331604E0
1.668694433E1,3.303998411E-1,-2.633621991E-1,9.914389610E0
1.669893774E1,3.351882398E-1,-2.394201756E-1,9.883264542E0
1.671090063E1,3.423708379E-1,-2.154781520E-1,9.847352028E0
1.672091040E1,3.591302633E-1,-2.298433632E-1,9.789890289E0
1.673290380E1,3.495534360E-1,-2.705447972E-1,9.830592155E0
1.674486670E1,3.806780577E-1,-3.112462163E-1,9.871294022E0
1.675487646E1,3.591302633E-1,-3.351882398E-1,9.890447617E0
1.676677832E1,3.232172430E-1,-3.351882398E-1,9.892841339E0
1.677678808E1,2.992752194E-1,-3.232172430E-1,9.883264542E0
1.678872046E1,3.160346150E-1,-3.232172430E-1,9.842563629E0
1.680071386E1,3.280056417E-1,-3.136404157E-1,9.832986832E0
1.681072363E1,3.711012602E-1,-2.705447972E-1,9.787496567E0
1.682265600E1,3.854664862E-1,-2.825157940E-1,9.799467087E0
1.683461889E1,3.687070608E-1,-3.088520169E-1,9.847352028E0
1.684661230E1,3.375824392E-1,-3.256114423E-1,9.878476143E0
1.685857519E1,3.351882398E-1,-3.615244627E-1,9.885659218E0
1.686858496E1,3.399766386E-1,-3.758896589E-1,9.890447617E0
1.688057836E1,3.232172430E-1,-3.399766386E-1,9.890447617E0
1.689254126E1,3.615244627E-1,-3.280056417E-1,9.876082420E0
1.690453466E1,3.351882398E-1,-3.160346150E-1,9.859322548E0
1.691454443E1,3.160346150E-1,-3.375824392E-1,9.832986832E0
1.692650732E1,3.256114423E-1,-3.112462163E-1,9.830592155E0
1.693651709E1,3.423708379E-1,-3.208230138E-1,9.825803757E0
1.694847998E1,3.423708379E-1,-3.375824392E-1,9.832986832E0
1.695848974E1,3.519476354E-1,-3.351882398E-1,9.866505623E0
1.697042212E1,3.351882398E-1,-3.375824392E-1,9.890447617E0
1.698241552E1,3.208230138E-1,-3.399766386E-1,9.888052940E0
1.699242529E1,3.615244627E-1,-3.303998411E-1,9.868899345E0
1.700435766E1,3.399766386E-1,-3.303998411E-1,9.852140427E0
1.701436743E1,3.711012602E-1,-3.088520169E-1,9.885659218E0
1.702633032E1,3.639186621E-1,-3.280056417E-1,9.847352028E0
1.703634008E1,3.519476354E-1,-3.232172430E-1,9.823410034E0
1.704833349E1,3.112462163E-1,-3.375824392E-1,9.789890289E0
1.706029638E1,3.280056417E-1,-3.543418646E-1,9.840168953E0
1.707030615E1,3.447650373E-1,-3.495534360E-1,9.852140427E0
1.708226904E1,3.112462163E-1,-3.591302633E-1,9.890447617E0
1.709227880E1,3.280056417E-1,-3.519476354E-1,9.871294022E0
1.710424170E1,3.256114423E-1,-3.687070608E-1,9.859322548E0
1.711425146E1,3.423708379E-1,-3.519476354E-1,9.866505623E0
1.712624487E1,3.495534360E-1,-3.758896589E-1,9.856928825E0
1.713625464E1,3.375824392E-1,-3.782838583E-1,9.849745750E0
1.714824804E1,3.184288144E-1,-3.567360640E-1,9.837775230E0
1.716021093E1,3.256114423E-1,-3.471592367E-1,9.871294022E0
1.717217382E1,3.375824392E-1,-3.447650373E-1,9.900024414E0
1.718413672E1,3.160346150E-1,-3.878606856E-1,9.866505623E0
1.719609960E1,2.753331959E-1,-3.854664862E-1,9.866505623E0
1.720806250E1,3.303998411E-1,-3.854664862E-1,9.852140427E0
1.722002539E1,3.232172430E-1,-3.519476354E-1,9.859322548E0
1.723003515E1,3.902548850E-1,-3.998316824E-1,9.895236015E0
1.724202856E1,3.543418646E-1,-4.237737060E-1,9.801861763E0
1.725402197E1,3.543418646E-1,-4.046200812E-1,9.844957352E0
1.726403173E1,3.543418646E-1,-3.878606856E-1,9.837775230E0
1.727596411E1,3.471592367E-1,-3.758896589E-1,9.871294022E0
1.728789648E1,3.663128614E-1,-4.189853072E-1,9.878476143E0
1.729790625E1,3.256114423E-1,-4.213795066E-1,9.883264542E0
1.730791601E1,3.591302633E-1,-3.902548850E-1,9.909601212E0
1.731981787E1,3.567360640E-1,-3.974374831E-1,9.902418137E0
1.732982763E1,3.447650373E-1,-4.022258818E-1,9.849745750E0
1.734179052E1,3.447650373E-1,-4.046200812E-1,9.792284966E0
1.735180029E1,3.447650373E-1,-4.118026793E-1,9.797073364E0
1.736379370E1,3.591302633E-1,-3.806780577E-1,9.821015358E0
1.737380346E1,3.615244627E-1,-4.022258818E-1,9.809044838E0
1.738576635E1,3.280056417E-1,-4.118026793E-1,9.847352028E0
1.739772924E1,3.663128614E-1,-4.309563041E-1,9.847352028E0
1.740972265E1,3.519476354E-1,-4.213795066E-1,9.902418137E0
1.742168554E1,3.375824392E-1,-4.141969085E-1,9.880870819E0
1.743169531E1,3.351882398E-1,-4.237737060E-1,9.842563629E0
1.744365820E1,3.399766386E-1,-3.854664862E-1,9.890447617E0
1.745565161E1,3.256114423E-1,-3.711012602E-1,9.890447617E0
1.746761450E1,3.351882398E-1,-3.591302633E-1,9.837775230E0
1.747762426E1,3.423708379E-1,-3.902548850E-1,9.847352028E0
1.748763403E1,3.519476354E-1,-4.094084799E-1,9.821015358E0
1.749962744E1,3.830722570E-1,-4.165911078E-1,9.842563629E0
1.751162084E1,3.902548850E-1,-4.285621047E-1,9.878476143E0
1.752358374E1,3.806780577E-1,-4.525041282E-1,9.935936928E0
1.753557714E1,3.351882398E-1,-5.075707436E-1,9.919178009E0
1.754754004E1,3.136404157E-1,-5.123591423E-1,9.888052940E0
1.755953344E1,3.112462163E-1,-4.620809257E-1,9.830592155E0
1.756954321E1,3.064578176E-1,-4.141969085E-1,9.811438560E0
1.758150610E1,3.303998411E-1,-3.926490843E-1,9.801861763E0
1.759349951E1,3.495534360E-1,-3.806780577E-1,9.789890289E0
1.760549292E1,3.399766386E-1,-4.022258818E-1,9.806650162E0
1.761739477E1,3.734954596E-1,-4.213795066E-1,9.861717224E0
1.762938818E1,3.758896589E-1,-4.429273009E-1,9.844957352E0
1.764138159E1,4.022258818E-1,-4.477157295E-1,9.880870819E0
1.765334448E1,3.806780577E-1,-4.525041282E-1,9.911994934E0
1.766335424E1,3.926490843E-1,-4.668693244E-1,9.883264542E0
1.767534765E1,3.734954596E-1,-4.405331016E-1,9.859322548E0
1.768728002E1,3.567360640E-1,-4.189853072E-1,9.852140427E0
1.769921240E1,3.711012602E-1,-4.189853072E-1,9.825803757E0
1.771120581E1,3.232172430E-1,-4.213795066E-1,9.787496567E0
1.772319922E1,3.184288144E-1,-4.405331016E-1,9.806650162E0
1.773510107E1,3.399766386E-1,-4.525041282E-1,9.825803757E0
1.774709448E1,3.782838583E-1,-4.572925270E-1,9.840168953E0
1.775710424E1,3.639186621E-1,-4.548983276E-1,9.868899345E0
1.776711401E1,3.615244627E-1,-4.381389022E-1,9.931148529E0
1.777904638E1,3.615244627E-1,-4.429273009E-1,9.952696800E0
1.778905615E1,3.495534360E-1,-4.261679053E-1,9.928754807E0
1.780104956E1,3.495534360E-1,-4.429273009E-1,9.885659218E0
1.781301245E1,3.280056417E-1,-4.261679053E-1,9.823410034E0
1.782497534E1,3.280056417E-1,-4.046200812E-1,9.809044838E0
1.783498510E1,3.639186621E-1,-3.950432837E-1,9.840168953E0
1.784697851E1,3.471592367E-1,-4.165911078E-1,9.770736694E0
1.785894140E1,3.375824392E-1,-4.381389022E-1,9.830592155E0
1.786895117E1,3.423708379E-1,-4.979939461E-1,9.840168953E0
1.788091406E1,3.591302633E-1,-4.692635238E-1,9.895236015E0
1.789092382E1,4.118026793E-1,-4.668693244E-1,9.940725327E0
1.790288672E1,3.758896589E-1,-4.429273009E-1,9.935936928E0
1.791289648E1,3.591302633E-1,-4.381389022E-1,9.890447617E0
1.792488989E1,3.040636182E-1,-4.477157295E-1,9.816226959E0
1.793489965E1,3.303998411E-1,-4.572925270E-1,9.821015358E0
1.794683203E1,3.663128614E-1,-4.237737060E-1,9.821015358E0
1.795876440E1,3.615244627E-1,-4.381389022E-1,9.842563629E0
1.796877417E1,3.567360640E-1,-4.548983276E-1,9.840168953E0
1.798073706E1,3.711012602E-1,-4.740519226E-1,9.832986832E0
1.799269995E1,3.711012602E-1,-4.764461517E-1,9.854534149E0
1.800466284E1,3.351882398E-1,-4.812345505E-1,9.861717224E0
1.801467260E1,3.615244627E-1,-4.572925270E-1,9.883264542E0
1.802663549E1,3.519476354E-1,-4.501099288E-1,9.897629738E0
1.803862890E1,3.160346150E-1,-4.357447028E-1,9.859322548E0
1.804863867E1,3.375824392E-1,-4.525041282E-1,9.876082420E0
1.806063208E1,3.447650373E-1,-4.261679053E-1,9.890447617E0
1.807259497E1,3.639186621E-1,-4.094084799E-1,9.832986832E0
1.808455786E1,3.639186621E-1,-4.070142806E-1,9.818621635E0
1.809456762E1,3.711012602E-1,-4.094084799E-1,9.840168953E0
1.810653051E1,3.303998411E-1,-4.644751251E-1,9.849745750E0
1.811849340E1,3.399766386E-1,-4.740519226E-1,9.873687744E0
1.812850317E1,3.639186621E-1,-4.572925270E-1,9.897629738E0
1.814049658E1,3.351882398E-1,-4.381389022E-1,9.856928825E0
1.815248999E1,3.327940404E-1,-4.405331016E-1,9.818621635E0
1.816448339E1,3.543418646E-1,-4.285621047E-1,9.813833237E0
1.817647680E1,3.519476354E-1,-4.237737060E-1,9.823410034E0
1.818648657E1,3.471592367E-1,-4.189853072E-1,9.888052940E0
1.819841894E1,3.567360640E-1,-4.333505034E-1,9.895236015E0
1.820842871E1,3.471592367E-1,-4.381389022E-1,9.904812813E0
1.822039160E1,3.399766386E-1,-4.405331016E-1,9.873687744E0
1.823040136E1,3.567360640E-1,-4.453215301E-1,9.832986832E0
1.824236425E1,3.232172430E-1,-3.998316824E-1,9.816226959E0
1.825237402E1,3.184288144E-1,-4.261679053E-1,9.809044838E0
1.826433691E1,3.280056417E-1,-4.189853072E-1,9.844957352E0
1.827629980E1,3.256114423E-1,-4.381389022E-1,9.873687744E0
1.828630957E1,3.375824392E-1,-4.501099288E-1,9.890447617E0
1.829824194E1,3.758896589E-1,-4.477157295E-1,9.890447617E0
1.830825170E1,3.950432837E-1,-4.357447028E-1,9.866505623E0
1.832018408E1,3.758896589E-1,-4.237737060E-1,9.892841339E0
1.833214697E1,3.639186621E-1,-4.548983276E-1,9.885659218E0
1.834215673E1,3.303998411E-1,-4.860229492E-1,9.921571732E0
1.835408911E1,3.208230138E-1,-4.812345505E-1,9.890447617E0
1.836602148E1,3.375824392E-1,-4.548983276E-1,9.835380554E0
1.837603125E1,3.040636182E-1,-4.525041282E-1,9.768342972E0
1.838796362E1,2.992752194E-1,-4.070142806E-1,9.813833237E0
1.839995703E1,3.471592367E-1,-3.974374831E-1,9.847352028E0
1.840996679E1,3.375824392E-1,-4.022258818E-1,9.835380554E0
1.842196020E1,3.471592367E-1,-4.453215301E-1,9.868899345E0
1.843395361E1,3.232172430E-1,-4.668693244E-1,9.866505623E0
1.844588598E1,3.687070608E-1,-4.525041282E-1,9.864110947E0
1.845778784E1,3.950432837E-1,-4.357447028E-1,9.842563629E0
1.846779760E1,3.663128614E-1,-4.118026793E-1,9.842563629E0
1.847976049E1,3.711012602E-1,-4.357447028E-1,9.849745750E0
1.848977026E1,3.711012602E-1,-4.213795066E-1,9.840168953E0
1.850170263E1,3.543418646E-1,-4.525041282E-1,9.868899345E0
1.851363501E1,3.543418646E-1,-4.429273009E-1,9.876082420E0
1.852367529E1,3.471592367E-1,-4.381389022E-1,9.837775230E0
1.853563818E1,3.327940404E-1,-4.453215301E-1,9.799467087E0
1.854763159E1,3.663128614E-1,-4.477157295E-1,9.797073364E0
1.855962500E1,3.926490843E-1,-4.237737060E-1,9.883264542E0
1.857161840E1,3.758896589E-1,-4.189853072E-1,9.873687744E0
1.858162817E1,3.615244627E-1,-4.213795066E-1,9.880870819E0
1.859359106E1,3.663128614E-1,-4.094084799E-1,9.900024414E0
1.860555395E1,3.543418646E-1,-4.141969085E-1,9.866505623E0
1.861754736E1,3.543418646E-1,-4.046200812E-1,9.821015358E0
1.862951025E1,3.734954596E-1,-4.094084799E-1,9.859322548E0
1.864150366E1,3.447650373E-1,-4.094084799E-1,9.849745750E0
1.865346655E1,3.471592367E-1,-4.309563041E-1,9.844957352E0
1.866539892E1,3.543418646E-1,-4.405331016E-1,9.844957352E0
1.867540869E1,3.591302633E-1,-4.381389022E-1,9.828198433E0
1.868737158E1,3.591302633E-1,-4.525041282E-1,9.868899345E0
1.869738134E1,3.519476354E-1,-4.501099288E-1,9.837775230E0
1.870931372E1,3.375824392E-1,-4.357447028E-1,9.854534149E0
1.872124609E1,3.399766386E-1,-4.189853072E-1,9.878476143E0
1.873125586E1,3.280056417E-1,-4.405331016E-1,9.900024414E0
1.874126562E1,3.351882398E-1,-4.477157295E-1,9.904812813E0
1.875316748E1,3.184288144E-1,-4.141969085E-1,9.888052940E0
1.876513037E1,3.232172430E-1,-3.998316824E-1,9.809044838E0
1.877514013E1,3.303998411E-1,-3.878606856E-1,9.837775230E0
1.878514990E1,3.806780577E-1,-4.285621047E-1,9.871294022E0
1.879714331E1,3.591302633E-1,-4.501099288E-1,9.861717224E0
1.880715307E1,3.375824392E-1,-4.692635238E-1,9.859322548E0
1.881908545E1,3.399766386E-1,-4.764461517E-1,9.866505623E0
1.883107885E1,3.495534360E-1,-4.285621047E-1,9.823410034E0
1.884304174E1,3.471592367E-1,-4.094084799E-1,9.823410034E0
1.885494360E1,3.519476354E-1,-4.285621047E-1,9.835380554E0
1.886495336E1,3.543418646E-1,-4.429273009E-1,9.854534149E0
1.887688574E1,3.375824392E-1,-4.046200812E-1,9.876082420E0
1.888689550E1,3.423708379E-1,-4.213795066E-1,9.866505623E0
1.889690527E1,3.495534360E-1,-4.572925270E-1,9.854534149E0
1.890883764E1,3.615244627E-1,-4.501099288E-1,9.888052940E0
1.892080053E1,3.734954596E-1,-4.165911078E-1,9.880870819E0
1.893081030E1,3.711012602E-1,-4.237737060E-1,9.859322548E0
1.894277319E1,3.591302633E-1,-4.237737060E-1,9.823410034E0
1.895473608E1,3.495534360E-1,-4.237737060E-1,9.873687744E0
1.896474584E1,3.136404157E-1,-4.381389022E-1,9.816226959E0
1.897475561E1,3.375824392E-1,-4.141969085E-1,9.840168953E0
1.898674902E1,3.687070608E-1,-3.806780577E-1,9.864110947E0
1.899874243E1,3.639186621E-1,-3.926490843E-1,9.854534149E0
1.901073584E1,3.423708379E-1,-4.237737060E-1,9.871294022E0
1.902269873E1,3.711012602E-1,-4.453215301E-1,9.864110947E0
1.903270849E1,3.327940404E-1,-4.501099288E-1,9.859322548E0
1.904467138E1,3.303998411E-1,-4.261679053E-1,9.859322548E0
1.905663427E1,3.112462163E-1,-4.548983276E-1,9.854534149E0
1.906664404E1,3.184288144E-1,-4.453215301E-1,9.818621635E0
1.907665380E1,3.232172430E-1,-4.453215301E-1,9.828198433E0
1.908666357E1,3.447650373E-1,-4.165911078E-1,9.854534149E0
1.909862646E1,3.447650373E-1,-3.926490843E-1,9.868899345E0
1.910863623E1,3.423708379E-1,-3.902548850E-1,9.902418137E0
1.912062964E1,3.687070608E-1,-3.902548850E-1,9.895236015E0
1.913259252E1,3.734954596E-1,-4.118026793E-1,9.866505623E0
1.914455542E1,3.423708379E-1,-4.237737060E-1,9.871294022E0
1.915654882E1,3.184288144E-1,-4.261679053E-1,9.861717224E0
1.916845068E1,2.920926213E-1,-4.453215301E-1,9.828198433E0
1.918041357E1,3.280056417E-1,-3.806780577E-1,9.830592155E0
1.919042334E1,3.423708379E-1,-3.806780577E-1,9.830592155E0
1.920235571E1,3.399766386E-1,-3.687070608E-1,9.832986832E0
1.921236547E1,3.591302633E-1,-3.711012602E-1,9.852140427E0
1.922432836E1,4.237737060E-1,-4.189853072E-1,9.883264542E0
